ride_id,rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual
396E9EA7271261DB,electric_bike,2021-12-15 14:19:37,2021-12-15 15:29:48,,,,,41.94,-87.75,41.94,-87.75,casual
B7327983FDD6B4FE,electric_bike,2021-12-04 17:20:07,2021-12-04 17:26:36,,,,,41.92,-87.65,41.91,-87.65,casual
9E0107C7239717DD,electric_bike,2021-12-04 12:59:58,2021-12-04 13:03:40,,,,,41.79,-87.59,41.79,-87.59,casual
5F96E4B192B767A2,electric_bike,2021-12-04 12:17:48,2021-12-04 12:22:20,Aberdeen St & Jackson Blvd,13157,,,41.87773883333333,-87.6548445,41.89,-87.65,casual
EB189A92F64D6CAF,electric_bike,2021-12-04 11:39:35,2021-12-04 11:48:53,,,,,41.93,-87.66,41.92,-87.64,casual
E14B52613992D61A,electric_bike,2021-12-04 02:32:46,2021-12-04 03:00:56,Kingsbury St & Kinzie St,KA1503000043,,,41.88917466666667,-87.63843216666666,41.92,-87.72,casual
0EFFCAB80C7847F8,electric_bike,2021-12-04 13:24:34,2021-12-04 13:30:52,,,,,41.85,-87.63,41.86,-87.62,casual
92E273059089AB38,electric_bike,2021-12-03 19:44:54,2021-12-03 20:22:54,,,,,41.89,-87.64,41.77,-87.64,casual
60FB1385C0776A0B,electric_bike,2021-12-04 14:35:52,2021-12-04 14:49:47,,,,,41.92,-87.71,41.9,-87.69,casual
26CC90402A2DD2E0,electric_bike,2021-12-04 07:35:47,2021-12-04 07:37:46,,,,,41.8,-87.61,41.8,-87.61,casual
0BC4FE55CDB6F9FE,electric_bike,2021-12-04 16:07:24,2021-12-04 16:32:04,,,,,41.79,-87.59,41.77,-87.61,casual
F242894E0E9F41FD,electric_bike,2021-12-04 09:16:34,2021-12-04 09:26:51,,,,,41.77,-87.61,41.79,-87.58,casual
A90BC153BD6B3185,electric_bike,2021-12-04 14:48:51,2021-12-04 14:57:13,,,,,41.87,-87.63,41.88,-87.62,casual
8A15BA1A1F9E9B68,electric_bike,2021-12-04 13:39:05,2021-12-04 13:44:18,,,,,41.88,-87.63,41.87,-87.63,casual
E8359DC52DC9E72B,electric_bike,2021-12-04 15:00:11,2021-12-04 15:06:47,,,,,41.88,-87.62,41.87,-87.63,casual
740EB0BDC0BFF3A8,electric_bike,2021-12-04 15:16:17,2021-12-04 15:25:08,,,,,41.93,-87.67,41.94,-87.65,casual
39CF5955C0421EC9,electric_bike,2021-12-08 06:44:44,2021-12-08 07:00:27,,,,,41.85,-87.69,41.88,-87.66,casual
BFF2CCDDCCF211C5,electric_bike,2021-12-08 16:27:48,2021-12-08 17:05:43,,,,,41.88,-87.66,41.85,-87.69,casual
CCE2307DC5AC062B,electric_bike,2021-12-08 15:09:46,2021-12-08 15:14:02,,,,,41.79,-87.6,41.8,-87.6,casual
717C7BB5A0A61C17,electric_bike,2021-12-08 08:44:37,2021-12-08 08:50:47,,,,,41.8,-87.59,41.79,-87.6,casual
93A10897A69D7B73,electric_bike,2021-12-08 13:51:00,2021-12-08 13:51:33,,,,,41.79,-87.59,41.79,-87.59,casual
F344294D369BFA53,electric_bike,2021-12-08 13:53:35,2021-12-08 14:34:08,,,,,41.79,-87.59,41.79,-87.58,casual
3F3D250AA92C4719,electric_bike,2021-12-07 19:08:33,2021-12-07 19:15:43,,,,,41.94,-87.71,41.94,-87.73,casual
BEF7FDBE6890BB93,electric_bike,2021-12-07 18:33:06,2021-12-07 19:01:26,,,,,41.89,-87.77,41.88,-87.77,casual
76D30B739CBA547C,electric_bike,2021-12-08 17:16:21,2021-12-08 17:47:24,,,,,41.96,-87.68,42.02,-87.68,casual
116B271EAFA9801E,electric_bike,2021-12-08 17:26:59,2021-12-08 17:33:09,,,,,41.79,-87.61,41.79,-87.6,casual
02200AD5D703AF44,electric_bike,2021-12-30 20:31:58,2021-12-30 21:55:22,,,,,41.98,-87.69,42.01,-87.72,casual
100B6C058CF4619C,electric_bike,2021-12-30 18:12:15,2021-12-30 18:36:54,,,,,41.98,-87.69,41.98,-87.69,casual
01121ED602FABFAE,electric_bike,2021-12-30 22:56:42,2021-12-30 23:11:26,,,,,41.96,-87.73,41.93,-87.72,casual
AC73D71FFFC73B00,electric_bike,2021-12-30 18:54:26,2021-12-30 19:07:29,,,,,41.89,-87.61,41.89,-87.61,casual
3038A8C66C1AD3E4,electric_bike,2021-12-31 16:33:38,2021-12-31 16:45:48,,,,,41.99,-87.71,41.98,-87.69,casual
896C4128FDBBD91B,electric_bike,2021-12-31 15:03:18,2021-12-31 15:15:01,,,,,42.01,-87.7,41.99,-87.71,casual
206AF1F981A97684,electric_bike,2021-12-09 17:49:04,2021-12-09 17:56:29,,,,,41.99,-87.7,42.01,-87.71,casual
F8467894424F3539,electric_bike,2021-12-08 19:10:16,2021-12-08 19:16:16,,,,,41.99,-87.7,42.01,-87.7,casual
7AED723437453B8C,electric_bike,2021-12-09 13:11:30,2021-12-09 14:01:09,,,,,41.98,-87.7,41.9,-87.63,casual
8EE60BA73EC86A4C,electric_bike,2021-12-09 16:47:09,2021-12-09 17:23:59,,,,,41.9,-87.63,41.96,-87.68,casual
66F12F4BBD724885,electric_bike,2021-12-08 20:23:00,2021-12-08 20:25:47,,,,,41.79,-87.6,41.78,-87.6,casual
CEB301D81D0EAC93,electric_bike,2021-12-09 11:55:33,2021-12-09 12:01:10,,,,,41.96,-87.74,41.95,-87.74,casual
E6990548C22DCC59,electric_bike,2021-12-09 14:21:24,2021-12-09 14:34:39,,,,,41.95,-87.74,41.95,-87.74,casual
1253239CD11C065D,electric_bike,2021-12-09 16:21:40,2021-12-09 16:30:59,,,,,41.96,-87.75,41.96,-87.75,casual
BD1753FD7734D777,electric_bike,2021-12-09 15:58:58,2021-12-09 16:24:23,,,,,41.9,-87.71,41.92,-87.66,casual
953657013CFA729C,electric_bike,2021-12-08 18:45:43,2021-12-08 18:53:02,,,,,41.94,-87.71,41.92,-87.7,casual
1232D77605EC22B0,electric_bike,2021-12-08 23:47:40,2021-12-08 23:55:39,,,,,41.93,-87.7,41.94,-87.71,casual
2509A5E0F33F720F,electric_bike,2021-12-08 18:44:02,2021-12-08 18:56:05,,,,,41.92,-87.72,41.94,-87.7,casual
1D83D0EDC1BDC7F3,electric_bike,2021-12-08 21:20:09,2021-12-08 21:29:00,,,,,41.95,-87.65,41.98,-87.66,casual
C11246DD2C9CC012,electric_bike,2021-12-08 22:36:41,2021-12-08 22:42:08,,,,,41.98,-87.67,41.98,-87.7,casual
2D8D6E168E2A0A08,electric_bike,2021-12-09 11:43:37,2021-12-09 11:53:24,,,,,41.91,-87.74,41.9,-87.72,casual
B3D8A9CC8C2E1664,electric_bike,2021-12-30 13:13:30,2021-12-30 13:39:38,,,,,41.91,-87.65,41.85,-87.63,casual
3780219EE28E7490,electric_bike,2021-12-30 11:29:31,2021-12-30 12:19:23,,,,,41.85,-87.63,41.91,-87.65,casual
4657B7898A925919,electric_bike,2021-12-30 14:08:59,2021-12-30 14:33:45,,,,,41.74,-87.66,41.78,-87.61,casual
87ED2186D2B72C3E,electric_bike,2021-12-30 16:50:51,2021-12-30 17:01:28,,,,,41.96,-87.72,41.96,-87.68,casual
B7AD1CC400DC012F,electric_bike,2021-12-30 02:50:11,2021-12-30 03:08:35,,,,,41.96,-87.73,41.95,-87.69,casual
D1687EC65FF4801A,electric_bike,2021-12-30 12:36:53,2021-12-30 13:09:21,,,,,41.66,-87.65,41.66,-87.65,casual
5657812473D4121B,electric_bike,2021-12-02 21:39:01,2021-12-02 21:46:39,,,,,41.81,-87.68,41.81,-87.67,casual
B3F614E99BBC7C9E,electric_bike,2021-12-02 22:50:58,2021-12-02 22:53:29,,,,,41.79,-87.67,41.79,-87.68,casual
AE4C9D6C6BB6DD18,electric_bike,2021-12-02 22:22:02,2021-12-02 22:44:55,,,,,41.79,-87.63,41.79,-87.67,casual
270B3DB5B478F123,electric_bike,2021-12-02 22:13:53,2021-12-02 22:22:29,,,,,42.0,-87.7,41.99,-87.69,casual
D8274E3DB7E66EE0,electric_bike,2021-12-03 03:49:52,2021-12-03 04:30:02,,,,,41.91,-87.64,41.94,-87.69,casual
4C7F849A08DA20D4,electric_bike,2021-12-03 15:57:02,2021-12-03 16:05:18,,,,,41.8,-87.59,41.79,-87.6,casual
FBFF7D573B1A448A,electric_bike,2021-12-03 15:32:20,2021-12-03 16:01:55,,,,,41.82,-87.69,41.8,-87.67,casual
0295A46F90E051DE,electric_bike,2021-12-03 17:16:33,2021-12-03 17:21:14,,,,,41.9,-87.62,41.9,-87.63,casual
38D9B2CA9CFB3FC4,electric_bike,2021-12-03 17:03:20,2021-12-03 17:20:15,,,,,41.95,-87.77,41.92,-87.74,casual
F6C1F278EDD4C2D3,electric_bike,2021-12-03 07:22:57,2021-12-03 07:42:38,,,,,41.92,-87.73,41.96,-87.75,casual
438BE189ACA3CE7D,electric_bike,2021-12-03 17:26:56,2021-12-03 17:31:40,,,,,41.81,-87.6,41.82,-87.6,casual
E963FE743F26A605,electric_bike,2021-12-03 14:37:12,2021-12-03 14:39:24,,,,,41.79,-87.59,41.8,-87.59,casual
8818820293E4F206,electric_bike,2021-12-02 21:55:17,2021-12-02 22:00:10,,,,,41.82,-87.6,41.81,-87.6,casual
5601D7BA24A534F7,electric_bike,2021-12-02 20:44:46,2021-12-02 20:54:11,,,,,41.8,-87.6,41.82,-87.6,casual
E310A606C1E4751E,electric_bike,2021-12-03 12:56:46,2021-12-03 13:06:49,,,,,41.81,-87.59,41.8,-87.59,casual
183EB15FEF10294B,electric_bike,2021-12-03 16:18:33,2021-12-03 16:28:52,,,,,41.93,-87.73,41.92,-87.75,casual
5145192EB4F479DE,electric_bike,2021-12-03 07:40:13,2021-12-03 07:58:40,,,,,41.92,-87.71,41.95,-87.68,casual
946766630E2F9C0C,electric_bike,2021-12-02 19:45:45,2021-12-02 20:11:07,,,,,41.94,-87.71,41.95,-87.66,casual
579191F0F86FF566,electric_bike,2021-12-02 21:30:47,2021-12-02 21:35:02,,,,,41.92,-87.65,41.92,-87.64,casual
B4CD5C3CCDB8B831,electric_bike,2021-12-03 14:22:30,2021-12-03 14:33:00,,,,,41.71,-87.72,41.7,-87.71,casual
D682B6242E39D5EF,electric_bike,2021-12-03 02:20:21,2021-12-03 02:36:54,,,,,41.95,-87.66,41.94,-87.64,casual
2EC29328D0DC0F68,electric_bike,2021-12-02 18:45:15,2021-12-02 18:56:59,,,,,41.93,-87.71,41.92,-87.72,casual
A3E218682348D09B,electric_bike,2021-12-02 19:48:26,2021-12-02 19:48:34,,,,,41.92,-87.72,41.92,-87.72,casual
5FDCB7B20C1DF7CA,electric_bike,2021-12-03 16:32:15,2021-12-03 16:50:02,,,Aberdeen St & Jackson Blvd,13157,41.87,-87.64,41.8708765,-87.63952916666666,casual
F5874B71747EF6CF,electric_bike,2021-12-03 12:36:16,2021-12-03 12:39:51,,,,,41.79,-87.59,41.79,-87.6,casual
D58BE611858D33B8,electric_bike,2021-12-14 14:44:19,2021-12-14 14:52:50,,,,,41.79,-87.59,41.79,-87.6,casual
86EA3F4CC7C5437B,electric_bike,2021-12-14 12:12:53,2021-12-14 12:13:12,,,,,41.92,-87.69,41.92,-87.69,casual
FA132B8DA658856B,electric_bike,2021-12-14 12:13:51,2021-12-14 12:18:51,,,,,41.92,-87.69,41.93,-87.69,casual
C862218B23C2304C,electric_bike,2021-12-14 13:44:11,2021-12-14 13:44:48,,,,,41.93,-87.72,41.93,-87.72,casual
0E441AC64BC767A4,electric_bike,2021-12-14 09:06:35,2021-12-14 09:30:01,,,,,41.88,-87.74,41.91,-87.75,casual
F39547EAB28EC676,electric_bike,2021-12-14 09:41:43,2021-12-14 09:45:28,,,,,41.91,-87.75,41.91,-87.76,casual
286CB460144597B8,electric_bike,2021-12-13 19:29:33,2021-12-13 19:34:24,,,,,41.91,-87.69,41.92,-87.7,casual
72ADE7870652CD1A,electric_bike,2021-12-02 16:29:48,2021-12-02 16:36:59,,,,,42.0,-87.7,42.01,-87.68,casual
95110F77A679F4C7,electric_bike,2021-12-02 16:42:04,2021-12-02 16:49:08,,,,,42.01,-87.68,42.0,-87.7,casual
3C26E048EC92851F,electric_bike,2021-12-02 12:05:53,2021-12-02 12:14:34,,,,,41.93,-87.72,41.93,-87.74,casual
FC1D5F7349501B5A,electric_bike,2021-12-01 23:25:48,2021-12-01 23:41:00,,,,,41.79,-87.62,41.79,-87.62,casual
EAB277A324EDEC44,electric_bike,2021-12-02 15:39:28,2021-12-02 16:11:08,,,,,41.89,-87.68,41.93,-87.8,casual
59D76996FEFF5B9E,electric_bike,2021-12-02 06:11:35,2021-12-02 06:53:49,,,,,41.93,-87.8,41.89,-87.68,casual
646F1B2554455AA0,electric_bike,2021-12-01 22:21:46,2021-12-01 22:32:19,,,,,41.9,-87.63,41.89,-87.63,casual
883C932B518CD5CB,electric_bike,2021-12-01 22:50:23,2021-12-01 23:04:10,,,,,41.89,-87.63,41.9,-87.62,casual
C98BDA8C01237419,electric_bike,2021-12-02 13:00:11,2021-12-02 13:16:42,,,,,41.94,-87.79,41.94,-87.73,casual
9C43BEAD0615C248,electric_bike,2021-12-02 13:37:55,2021-12-02 13:41:02,,,,,41.88,-87.69,41.87,-87.69,casual
D30AE78D749DCB2C,electric_bike,2021-12-02 12:45:06,2021-12-02 12:49:17,,,,,41.87,-87.69,41.88,-87.69,casual
0833879117442F95,electric_bike,2021-12-01 21:54:06,2021-12-01 22:18:19,,,,,41.88,-87.66,41.89,-87.65,casual
30310844C74CCAB2,electric_bike,2021-12-01 22:33:38,2021-12-01 22:55:27,,,,,41.92,-87.67,41.91,-87.71,casual
7242AC3502D146BE,electric_bike,2021-12-01 19:51:08,2021-12-01 20:11:58,,,,,41.9,-87.62,41.88,-87.63,casual
08A5EB4F6CE24098,electric_bike,2021-12-04 23:52:46,2021-12-04 23:57:13,,,,,41.95,-87.65,41.94,-87.65,casual
8E0156ABD0A52D80,electric_bike,2021-12-04 18:56:13,2021-12-04 19:04:46,,,,,41.94,-87.64,41.95,-87.66,casual
03E84006D9FC58A6,electric_bike,2021-12-04 20:36:35,2021-12-04 20:41:54,,,,,41.95,-87.71,41.97,-87.71,casual
A4B5FCF0F0132EBA,electric_bike,2021-12-05 13:35:43,2021-12-05 13:42:48,,,,,41.95,-87.71,41.95,-87.72,casual
5205057AA0C1F38A,electric_bike,2021-12-05 15:36:14,2021-12-05 15:50:29,,,,,41.91,-87.73,41.94,-87.73,casual
3187CC4B92C554C9,electric_bike,2021-12-01 17:15:47,2021-12-01 17:29:45,,,State St & 19th St,SL-013,41.88,-87.66,41.85665133333333,-87.62752983333333,casual
48EDDB518BE2A0D2,electric_bike,2021-12-01 14:39:47,2021-12-01 15:01:29,,,,,41.89,-87.63,41.91,-87.69,casual
23CD3876622B9F84,electric_bike,2021-12-01 14:57:56,2021-12-01 15:06:38,,,,,41.88,-87.64,41.9,-87.64,casual
566B810CDE7C520D,electric_bike,2021-12-01 15:30:54,2021-12-01 15:39:47,,,,,41.93,-87.76,41.92,-87.77,casual
33544F7C55F305BC,electric_bike,2021-12-01 07:50:24,2021-12-01 08:02:48,,,,,41.93,-87.64,41.9,-87.63,casual
B2CF14913D926F39,electric_bike,2021-12-01 08:39:21,2021-12-01 08:50:18,,,,,41.9,-87.63,41.93,-87.64,casual
941A2D6CDC453324,electric_bike,2021-12-01 07:51:08,2021-12-01 08:39:58,Clark St & Leland Ave,TA1309000014,,,41.967094333333335,-87.667545,41.88,-87.63,casual
DA43A0263CAC0E01,electric_bike,2021-12-01 15:28:36,2021-12-01 15:39:49,,,,,41.92,-87.76,41.92,-87.78,casual
496C6E8E74389426,electric_bike,2021-12-01 14:27:23,2021-12-01 14:35:24,,,,,41.79,-87.6,41.8,-87.59,casual
461710EAFD5FBEE6,electric_bike,2021-12-01 17:26:13,2021-12-01 17:49:28,,,,,41.94,-87.74,41.95,-87.81,casual
667683A64DB5888B,electric_bike,2021-12-01 11:19:17,2021-12-01 11:22:37,,,,,41.95,-87.66,41.94,-87.66,member
4DAE328E82BD1CB2,electric_bike,2021-12-20 22:40:37,2021-12-20 22:57:45,,,,,41.84,-87.66,41.83,-87.61,casual
1C6D9E65F065692B,electric_bike,2021-12-21 15:45:54,2021-12-21 16:13:38,,,Michigan Ave & Oak St,13042,41.9,-87.71,41.90096039,-87.62377664,casual
8B7CD49C6541DB9E,electric_bike,2021-12-21 13:15:28,2021-12-21 13:18:43,,,,,41.93,-87.65,41.93,-87.66,casual
9D3586905821C267,electric_bike,2021-12-21 11:40:31,2021-12-21 12:35:20,,,,,41.77,-87.65,41.74,-87.63,casual
560827951CABC0DE,electric_bike,2021-12-21 12:41:23,2021-12-21 12:52:54,,,,,41.75,-87.68,41.78,-87.69,casual
0DE0D2AEAADF8D2C,electric_bike,2021-12-21 15:29:58,2021-12-21 15:43:52,,,,,41.9,-87.7,41.91,-87.65,casual
D1D011A09E70E49A,electric_bike,2021-12-21 11:10:22,2021-12-21 11:39:56,,,,,41.71,-87.54,41.77,-87.57,casual
0B5BDB89DF946A45,electric_bike,2021-12-20 22:51:10,2021-12-20 22:55:37,,,,,41.88,-87.65,41.89,-87.65,casual
F35D0D4906955A68,electric_bike,2021-12-04 14:37:12,2021-12-04 14:43:53,,,,,41.91,-87.63,41.91,-87.63,casual
8A0A87F0E4D6E352,electric_bike,2021-12-04 15:24:43,2021-12-04 15:34:07,,,,,41.9,-87.67,41.88,-87.67,casual
B3C092C851FBDF57,electric_bike,2021-12-03 19:24:39,2021-12-03 19:38:09,,,,,41.8,-87.59,41.82,-87.61,casual
F116C3FD13B17CA8,electric_bike,2021-12-04 11:41:40,2021-12-04 12:24:54,,,,,41.82,-87.61,41.77,-87.57,casual
6CC8120E25E8405E,electric_bike,2021-12-04 01:31:18,2021-12-04 01:35:16,,,,,41.93,-87.7,41.92,-87.71,casual
8DE09A4832420920,electric_bike,2021-12-03 21:47:43,2021-12-03 22:02:03,,,,,41.91,-87.68,41.9,-87.67,casual
ED6A8F645000DADC,electric_bike,2021-12-03 23:37:37,2021-12-03 23:43:21,,,,,41.9,-87.67,41.91,-87.68,casual
6A1E11D0ADA8676B,electric_bike,2021-12-03 23:04:00,2021-12-03 23:07:19,,,,,41.92,-87.69,41.91,-87.69,casual
6588A52B8CF05159,electric_bike,2021-12-04 10:26:04,2021-12-04 10:32:32,,,,,41.9,-87.65,41.89,-87.64,casual
A69016629B747276,electric_bike,2021-12-04 17:29:37,2021-12-04 17:45:41,,,,,41.93,-87.69,41.96,-87.69,casual
208A8D24FB4559CC,electric_bike,2021-12-04 11:32:07,2021-12-04 11:36:20,,,,,41.87,-87.64,41.88,-87.64,casual
76183F2AEB2BEC3C,electric_bike,2021-12-03 20:44:05,2021-12-03 21:15:32,,,,,41.78,-87.64,41.78,-87.64,casual
D1A794C908AAA851,electric_bike,2021-12-04 11:30:23,2021-12-04 11:58:58,,,,,41.78,-87.64,41.78,-87.64,casual
2AE54685CBF04BFD,electric_bike,2021-12-04 11:08:56,2021-12-04 11:14:27,,,,,41.8,-87.58,41.8,-87.59,casual
E3BAB5F160394CCE,electric_bike,2021-12-04 17:09:15,2021-12-04 17:12:05,,,,,41.79,-87.74,41.78,-87.73,casual
CFCFCA24B6F84FC7,electric_bike,2021-12-08 17:01:37,2021-12-08 17:08:27,,,,,41.78,-87.59,41.77,-87.61,casual
8D9ABC8F5B719D95,electric_bike,2021-12-08 07:34:15,2021-12-08 07:34:53,,,,,41.92,-87.69,41.92,-87.69,casual
5395CD12A440A848,electric_bike,2021-12-08 16:25:23,2021-12-08 16:28:00,,,,,41.93,-87.69,41.92,-87.69,casual
15E0973BBEDF5AB6,electric_bike,2021-12-08 14:22:09,2021-12-08 14:29:33,,,,,41.79,-87.6,41.81,-87.6,casual
D8C9BEA26529E2A2,electric_bike,2021-12-03 16:35:08,2021-12-03 16:44:59,,,,,41.81,-87.6,41.83,-87.61,casual
9BA6174D3FE2B9F2,electric_bike,2021-12-03 06:50:00,2021-12-03 06:54:45,,,,,41.79,-87.59,41.79,-87.6,casual
13E2915B46D96864,electric_bike,2021-12-03 14:18:36,2021-12-03 14:22:44,,,,,41.88,-87.62,41.88,-87.62,casual
89F24533B1A506EA,electric_bike,2021-12-03 09:09:32,2021-12-03 09:30:33,,,,,41.79,-87.6,41.79,-87.59,casual
378A5109B03C3884,electric_bike,2021-12-03 15:21:32,2021-12-03 15:25:20,,,,,41.78,-87.6,41.79,-87.6,casual
F2228B91D92E4AFC,electric_bike,2021-12-02 22:57:57,2021-12-02 23:04:39,,,,,41.81,-87.67,41.8,-87.66,casual
0DDA109DD6AE5772,electric_bike,2021-12-02 17:01:55,2021-12-02 17:18:11,,,,,41.91,-87.73,41.94,-87.73,casual
6CE63F2094A9F5D6,electric_bike,2021-12-02 17:14:28,2021-12-02 17:14:33,,,,,41.9,-87.69,41.9,-87.69,casual
8B1237C99BAA9F7F,electric_bike,2021-12-02 16:24:25,2021-12-02 16:36:17,,,,,41.91,-87.73,41.9,-87.69,casual
58035DAF3A9B23E0,electric_bike,2021-12-02 15:50:56,2021-12-02 16:08:13,Desplaines St & Kinzie St,TA1306000003,,,41.88851683333333,-87.64414583333334,41.88,-87.62,casual
2A33DD82FE789A4D,electric_bike,2021-12-02 16:32:55,2021-12-02 16:51:37,,,,,41.68,-87.67,41.69,-87.67,casual
CF7F65F66C07057C,electric_bike,2021-12-02 15:40:46,2021-12-02 16:10:45,,,,,41.68,-87.67,41.68,-87.67,casual
7E58153B71E05055,electric_bike,2021-12-02 13:43:31,2021-12-02 14:10:47,Michigan Ave & Oak St,13042,Michigan Ave & Oak St,13042,41.90098916666667,-87.62343983333334,41.901063,-87.623724,casual
734BFE22E954B3C6,electric_bike,2021-12-02 15:04:36,2021-12-02 15:10:39,,,,,41.79,-87.59,41.8,-87.6,casual
B42C3DC5EEDECDCC,electric_bike,2021-12-02 14:36:34,2021-12-02 14:39:22,,,,,41.8,-87.59,41.8,-87.59,casual
2826D1460B16F823,electric_bike,2021-12-02 14:24:03,2021-12-02 14:32:31,,,,,41.69,-87.64,41.69,-87.64,casual
0720314BAB4951BF,electric_bike,2021-12-02 12:11:07,2021-12-02 12:25:42,,,,,41.69,-87.64,41.69,-87.64,casual
520C59EE0BC28867,electric_bike,2021-12-02 13:43:24,2021-12-02 13:49:33,,,,,41.8,-87.6,41.79,-87.6,casual
2503D795502F14A2,electric_bike,2021-12-02 09:20:38,2021-12-02 09:26:04,,,,,41.98,-87.71,41.97,-87.71,casual
B920995901EB993E,electric_bike,2021-12-08 14:53:38,2021-12-08 15:01:00,,,,,41.79,-87.6,41.8,-87.6,casual
1FD701137EDB6682,electric_bike,2021-12-08 10:58:54,2021-12-08 11:06:36,,,,,41.79,-87.6,41.79,-87.6,casual
37C085F7B9C28C0B,electric_bike,2021-12-07 19:15:20,2021-12-07 19:29:49,,,,,41.94,-87.69,41.96,-87.71,casual
8309F5031BABF7D7,electric_bike,2021-12-08 17:10:10,2021-12-08 17:36:14,,,,,41.95,-87.66,41.96,-87.75,casual
442BF4FC83F916FC,electric_bike,2021-12-07 19:06:50,2021-12-07 19:12:03,,,,,41.92,-87.7,41.92,-87.71,casual
2E3A6D62FFD669BA,electric_bike,2021-12-08 16:48:46,2021-12-08 17:05:07,,,,,41.75,-87.66,41.75,-87.66,casual
CC7561C33D72861F,electric_bike,2021-12-08 15:53:11,2021-12-08 15:57:02,,,,,41.95,-87.8,41.95,-87.79,casual
1B1DE0B06113CDC5,electric_bike,2021-12-08 15:01:38,2021-12-08 15:14:01,,,,,41.93,-87.78,41.95,-87.8,casual
34C5793BB8BF806B,electric_bike,2021-12-10 11:33:56,2021-12-10 11:43:58,,,,,41.8,-87.58,41.78,-87.59,casual
CDDE1EF58779722D,electric_bike,2021-12-10 07:42:24,2021-12-10 07:46:11,,,,,41.93,-87.7,41.94,-87.69,casual
3DE193C14BE1FD42,electric_bike,2021-12-10 07:17:26,2021-12-10 07:30:02,,,,,41.93,-87.74,41.93,-87.7,casual
23241674870CB780,electric_bike,2021-12-09 19:29:56,2021-12-09 19:36:35,,,,,41.91,-87.71,41.92,-87.7,casual
682A2EC3D563C175,electric_bike,2021-12-10 09:37:48,2021-12-10 09:48:46,Larrabee St & Armitage Ave,TA1309000006,,,41.9180055,-87.64377666666667,41.89,-87.63,casual
D10D968C3DC26DDD,electric_bike,2021-12-10 16:23:42,2021-12-10 16:45:09,,,,,41.94,-87.71,41.92,-87.67,casual
1164BC703BFB0D3E,electric_bike,2021-12-10 09:42:53,2021-12-10 09:48:02,,,,,41.93,-87.67,41.94,-87.68,casual
126947E5B7A37114,electric_bike,2021-12-10 09:31:27,2021-12-10 09:36:40,,,,,41.94,-87.68,41.93,-87.67,casual
AB1C1055651EB02D,electric_bike,2021-12-09 21:56:15,2021-12-09 22:04:42,,,,,41.81,-87.68,41.82,-87.69,casual
4CD6A8CABE9B36FA,electric_bike,2021-12-10 12:53:30,2021-12-10 13:20:12,,,,,41.81,-87.67,41.8,-87.68,casual
6A4D6CCE8DF955BB,electric_bike,2021-12-24 13:13:31,2021-12-24 13:29:00,,,,,41.86,-87.69,41.86,-87.69,casual
08B4D04AE8261DEE,electric_bike,2021-12-23 23:49:20,2021-12-24 00:26:08,,,,,41.94,-87.73,41.93,-87.71,casual
07878FE4E3FF4E59,electric_bike,2021-12-24 08:14:52,2021-12-24 08:30:27,,,,,41.9,-87.69,41.93,-87.69,casual
66D2F3DC9E7ECC89,electric_bike,2021-12-23 19:03:10,2021-12-23 19:09:18,,,,,41.92,-87.69,41.93,-87.71,casual
FAEFC16CD28D0946,electric_bike,2021-12-24 11:12:46,2021-12-24 11:29:04,,,,,41.92,-87.67,41.95,-87.71,casual
529354028C21B9A6,electric_bike,2021-12-23 20:33:48,2021-12-23 20:46:22,,,,,41.95,-87.75,41.94,-87.73,casual
C7E3D8285DC1E32D,electric_bike,2021-12-24 16:24:19,2021-12-24 16:59:03,,,,,41.94,-87.73,41.92,-87.67,casual
BBDF9B32E24E397F,electric_bike,2021-12-24 17:42:43,2021-12-24 18:01:56,,,,,41.92,-87.68,41.94,-87.73,casual
09BEC97F007A19BC,electric_bike,2021-12-24 16:20:04,2021-12-24 16:32:11,,,,,41.9,-87.71,41.88,-87.73,casual
C97C673DDF067AD8,electric_bike,2021-12-24 17:48:30,2021-12-24 17:55:15,,,,,41.94,-87.81,41.96,-87.81,casual
69F8CD9C8480FE3C,electric_bike,2021-12-24 16:27:10,2021-12-24 16:30:45,,,,,41.93,-87.74,41.93,-87.74,casual
E9690685517E542B,electric_bike,2021-12-24 17:29:34,2021-12-24 17:38:23,,,,,41.94,-87.73,41.92,-87.74,casual
43182D6608655C22,electric_bike,2021-12-05 07:39:52,2021-12-05 07:44:16,,,,,41.96,-87.69,41.95,-87.69,casual
81E6AE3F45A1D732,electric_bike,2021-12-04 18:09:53,2021-12-04 18:19:06,,,,,41.89,-87.63,41.89,-87.62,casual
7A40386B18435B27,electric_bike,2021-12-05 08:41:39,2021-12-05 09:08:30,,,,,41.94,-87.68,41.93,-87.66,casual
485160AB1DBA33A7,electric_bike,2021-12-05 17:05:14,2021-12-05 17:18:33,,,,,41.82,-87.72,41.84,-87.73,casual
9CB25AB601DD76BD,electric_bike,2021-12-04 23:26:22,2021-12-04 23:48:55,,,,,41.88,-87.65,41.93,-87.64,casual
E5CABB6862392103,electric_bike,2021-12-04 18:11:32,2021-12-04 18:15:46,,,,,41.94,-87.64,41.93,-87.65,casual
47C2BB52DB3FCB06,electric_bike,2021-12-05 05:10:51,2021-12-05 05:16:27,,,,,41.96,-87.69,41.95,-87.68,casual
